player hand total,player hand texture,dealer face up,player choice,expected value
10,hard,6,surrender,-12.5
10,hard,6,hit,7.17
10,hard,6,double,14.49
10,hard,6,stand,-3.13
20,soft,6,surrender,-12.5
20,soft,6,stand,17.04
20,soft,6,double,14.95
20,soft,6,hit,6.84
19,soft,6,surrender,-12.5
19,soft,6,stand,11.47
19,soft,6,hit,5.83
19,soft,6,double,11.2
18,soft,6,stand,5.3
18,soft,6,surrender,-12.5
18,soft,6,double,8.89
18,soft,6,hit,4.84
17,soft,6,surrender,-12.5
17,soft,6,double,6.24
17,soft,6,hit,3.16
17,soft,6,stand,-0.03
16,soft,6,surrender,-12.5
16,soft,6,stand,-2.47
16,soft,6,double,4.62
16,soft,6,hit,2.64
15,soft,6,surrender,-12.5
15,soft,6,double,3.92
15,soft,6,hit,2.81
15,soft,6,stand,-2.6
14,soft,6,surrender,-12.5
14,soft,6,stand,-3.08
14,soft,6,double,5.12
14,soft,6,hit,3.87
13,soft,6,surrender,-12.5
13,soft,6,double,4.37
13,soft,6,stand,-2.77
13,soft,6,hit,4.12
12,soft,6,surrender,-12.5
12,soft,6,stand,-3.27
12,soft,6,hit,4.87
12,soft,6,double,4.58
9,hard,6,double,7.54
9,hard,6,surrender,-12.5
9,hard,6,hit,4.63
9,hard,6,stand,-2.88
8,hard,6,double,1.45
8,hard,6,surrender,-12.5
8,hard,6,hit,3.0
8,hard,6,stand,-3.27
7,hard,6,surrender,-12.5
7,hard,6,double,-3.55
7,hard,6,hit,1.3
7,hard,6,stand,-3.31
6,hard,6,surrender,-12.5
6,hard,6,hit,0.46
6,hard,6,stand,-3.26
6,hard,6,double,-5.95
5,hard,6,surrender,-12.5
5,hard,6,stand,-2.84
5,hard,6,double,-6.24
5,hard,6,hit,0.54
4,hard,6,surrender,-12.5
4,hard,6,stand,-2.75
4,hard,6,double,-5.59
4,hard,6,hit,0.95
20,hard,5,surrender,-12.5
20,hard,5,double,-42.34
20,hard,5,stand,17.1
20,hard,5,hit,-21.25
19,hard,5,stand,11.14
19,hard,5,surrender,-12.5
19,hard,5,hit,-18.07
19,hard,5,double,-35.94
18,hard,5,hit,-15.36
18,hard,5,surrender,-12.5
18,hard,5,stand,4.55
18,hard,5,double,-30.55
17,hard,5,surrender,-12.5
17,hard,5,stand,-1.09
17,hard,5,hit,-13.06
17,hard,5,double,-26.36
16,hard,5,stand,-4.24
16,hard,5,surrender,-12.5
16,hard,5,hit,-11.25
16,hard,5,double,-23.2
15,hard,5,stand,-4.5
15,hard,5,surrender,-12.5
15,hard,5,double,-19.55
15,hard,5,hit,-9.49
14,hard,5,surrender,-12.5
14,hard,5,stand,-3.85
14,hard,5,hit,-8.29
14,hard,5,double,-16.78
13,hard,5,double,-13.18
13,hard,5,stand,-4.09
13,hard,5,surrender,-12.5
13,hard,5,hit,-6.4
12,hard,5,double,-10.0
12,hard,5,stand,-3.82
12,hard,5,surrender,-12.5
12,hard,5,hit,-4.59
11,hard,5,stand,-3.65
11,hard,5,double,15.53
11,hard,5,surrender,-12.5
11,hard,5,hit,8.08
10,hard,5,double,14.21
10,hard,5,stand,-3.79
10,hard,5,hit,6.78
10,hard,5,surrender,-12.5
20,soft,5,stand,16.78
20,soft,5,surrender,-12.5
20,soft,5,double,12.18
20,soft,5,hit,5.94
19,soft,5,stand,10.71
19,soft,5,surrender,-12.5
19,soft,5,double,9.85
19,soft,5,hit,5.14
18,soft,5,surrender,-12.5
18,soft,5,double,7.78
18,soft,5,hit,3.65
18,soft,5,stand,4.96
17,soft,5,stand,-1.13
17,soft,5,surrender,-12.5
17,soft,5,hit,2.47
17,soft,5,double,4.13
16,soft,5,hit,1.87
16,soft,5,stand,-4.0
16,soft,5,surrender,-12.5
16,soft,5,double,2.25
15,soft,5,surrender,-12.5
15,soft,5,double,2.97
15,soft,5,stand,-3.98
15,soft,5,hit,2.43
14,soft,5,stand,-3.69
14,soft,5,surrender,-12.5
14,soft,5,double,3.12
14,soft,5,hit,2.63
13,soft,5,surrender,-12.5
13,soft,5,double,4.3
13,soft,5,stand,-3.62
13,soft,5,hit,3.71
12,soft,5,surrender,-12.5
12,soft,5,double,3.3
12,soft,5,stand,-4.1
12,soft,5,hit,3.71
9,hard,5,double,5.82
9,hard,5,stand,-3.98
9,hard,5,hit,4.22
9,hard,5,surrender,-12.5
8,hard,5,surrender,-12.5
8,hard,5,stand,-3.94
8,hard,5,hit,1.7
8,hard,5,double,0.62
7,hard,5,stand,-3.81
7,hard,5,surrender,-12.5
7,hard,5,double,-5.81
7,hard,5,hit,0.23
6,hard,5,stand,-3.88
6,hard,5,double,-7.79
6,hard,5,surrender,-12.5
6,hard,5,hit,-0.3
5,hard,5,surrender,-12.5
5,hard,5,double,-8.2
5,hard,5,hit,-0.14
5,hard,5,stand,-4.13
4,hard,5,double,-8.8
4,hard,5,surrender,-12.5
4,hard,5,stand,-3.87
4,hard,5,hit,-0.31
20,hard,4,surrender,-12.5
20,hard,4,hit,-21.42
20,hard,4,stand,16.22
20,hard,4,double,-42.87
19,hard,4,hit,-18.29
19,hard,4,double,-36.57
19,hard,4,stand,10.2
19,hard,4,surrender,-12.5
18,hard,4,surrender,-12.5
18,hard,4,stand,4.21
18,hard,4,hit,-15.47
18,hard,4,double,-31.1
17,hard,4,surrender,-12.5
17,hard,4,double,-26.34
17,hard,4,stand,-2.25
17,hard,4,hit,-13.26
