player hand total,player hand texture,dealer face up,player choice,expected value
5,hard,6,surrender,-12.5
4,hard,6,stand,-2.82
4,hard,6,hit,0.68
4,hard,6,double,-5.66
4,hard,6,surrender,-12.5
20,hard,5,stand,16.79
20,hard,5,hit,-21.54
20,hard,5,double,-42.66
20,hard,5,surrender,-12.5
19,hard,5,stand,10.93
19,hard,5,hit,-18.01
19,hard,5,double,-36.02
19,hard,5,surrender,-12.5
18,hard,5,stand,4.8
18,hard,5,hit,-15.24
18,hard,5,double,-30.83
18,hard,5,surrender,-12.5
17,hard,5,stand,-1.08
17,hard,5,hit,-13.06
17,hard,5,double,-25.93
17,hard,5,surrender,-12.5
16,hard,5,stand,-4.0
16,hard,5,hit,-11.44
16,hard,5,double,-22.37
16,hard,5,surrender,-12.5
15,hard,5,stand,-4.2
15,hard,5,hit,-9.57
15,hard,5,double,-19.91
15,hard,5,surrender,-12.5
14,hard,5,stand,-4.02
14,hard,5,hit,-8.21
14,hard,5,double,-16.03
14,hard,5,surrender,-12.5
13,hard,5,stand,-3.88
13,hard,5,hit,-6.46
13,hard,5,double,-12.99
13,hard,5,surrender,-12.5
12,hard,5,stand,-3.96
12,hard,5,hit,-4.76
12,hard,5,double,-9.75
12,hard,5,surrender,-12.5
11,hard,5,stand,-4.06
11,hard,5,hit,7.86
11,hard,5,double,15.63
11,hard,5,surrender,-12.5
10,hard,5,stand,-3.92
10,hard,5,hit,6.67
10,hard,5,double,13.04
10,hard,5,surrender,-12.5
20,soft,5,stand,16.8
20,soft,5,hit,6.4
20,soft,5,double,12.6
20,soft,5,surrender,-12.5
19,soft,5,stand,11.09
19,soft,5,hit,4.83
19,soft,5,double,9.97
19,soft,5,surrender,-12.5
18,soft,5,stand,4.79
18,soft,5,hit,3.52
18,soft,5,double,7.34
18,soft,5,surrender,-12.5
17,soft,5,stand,-1.25
17,soft,5,hit,2.38
17,soft,5,double,4.72
17,soft,5,surrender,-12.5
16,soft,5,stand,-3.92
16,soft,5,hit,1.92
16,soft,5,double,3.57
16,soft,5,surrender,-12.5
15,soft,5,stand,-4.06
15,soft,5,hit,2.3
15,soft,5,double,2.93
15,soft,5,surrender,-12.5
14,soft,5,stand,-4.22
14,soft,5,hit,2.95
14,soft,5,double,3.42
14,soft,5,surrender,-12.5
13,soft,5,stand,-4.0
13,soft,5,hit,3.44
13,soft,5,double,2.95
13,soft,5,surrender,-12.5
12,soft,5,stand,-4.08
12,soft,5,hit,4.02
12,soft,5,double,3.55
12,soft,5,surrender,-12.5
9,hard,5,stand,-3.88
9,hard,5,hit,3.99
9,hard,5,double,5.94
9,hard,5,surrender,-12.5
8,hard,5,stand,-3.96
8,hard,5,hit,2.04
8,hard,5,double,0.26
8,hard,5,surrender,-12.5
7,hard,5,stand,-3.86
7,hard,5,hit,0.14
7,hard,5,double,-4.84
7,hard,5,surrender,-12.5
6,hard,5,stand,-4.04
6,hard,5,hit,-0.91
6,hard,5,double,-7.37
6,hard,5,surrender,-12.5
5,hard,5,stand,-4.27
5,hard,5,hit,-0.42
5,hard,5,double,-7.87
5,hard,5,surrender,-12.5
4,hard,5,stand,-4.11
4,hard,5,hit,-0.14
4,hard,5,double,-7.82
4,hard,5,surrender,-12.5
20,hard,4,stand,16.31
20,hard,4,hit,-21.36
20,hard,4,double,-42.72
20,hard,4,surrender,-12.5
19,hard,4,stand,10.32
19,hard,4,hit,-18.09
